"CODIGO CAPITULO","CAPITULO","CODIGO SUBCAPITULO","SUBCAPITULO","CODIGO ITEM","ITEM","UNIDAD","Vr MANO DE OBRA","TOTAL"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.02","CLOSET TIPO A CEDRO CAQUETA FORRADO (entablerado)","M2","$412.527,78","$879.553,09"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.03","CLOSET TIPO B CEDRO CAQUETA SIN FORRAR (puerta entablerada)","M2","$294.662,70","$589.448,03"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.04","CLOSETS MADERA ABARCO (puerta entablerada; sin forrar)","M2","$235.730,16","$380.775,5"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.05","CLOSETS MADERA AMARILLO (puerta entablerada; sin forrar)","M2","$206.263,89","$393.185,49"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.06","CLOSETS MADERA GUAYACÁN (puerta entablerada; sin forrar)","M2","$235.730,16","$611.744,24"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.07","CLOSETS MADERA PINO","M2","$235.730,16","$397.427,67"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.08","GABINETES DE BAÑOS MADERA ABARCO 80 CM (tamboreado y forrado)","ML","$235.730,16","$434.089,67"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.09","GABINETES DE BAÑOS MADERA AMARILLO 80 CM (tablereado y forrado)","ML","$294.662,70","$540.297,69"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.10","GABINETES DE BAÑOS MADERA GUAYACÁN 80 CM ALTO","ML","$265.196,43","$875.470,32"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.11","GABINETES DE BAÑOS MADERA PINO 80 CM","ML","$235.730,16","$448.737,41"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.12","GABINETES DE COCINA MADERA ABARCO","M2","$235.730,16","$390.617,87"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.13","GABINETES DE COCINA MADERA AMARILLO","M2","$206.263,89","$376.357,74"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.14","GABINETES DE COCINA MADERA GUAYACAN","M2","$235.730,16","$817.550,81"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.15","GABINETES DE COCINA MADERA PINO","M2","$235.730,16","$365.214,91"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.16","HOJA PUERTA FORTEC O SIMILAR DE 60 CM ECONÓMICO","UND","$14.733,13","$175.539,79"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.17","HOJA PUERTA FORTEC O SIMILAR  DE 80 CM ECONÓMICO","UND","$14.733,13","$242.527,79"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.18","HOJA PUERTA FORTEC O SIMILAR 100 CM ECONÓMICO","UND","$14.733,13","$210.141,79"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.19","HOJA PUERTA TRIPLEX DE 60 CM ECONÓMICA PIZANO O SIMILAR","UND","$20.626,39","$156.338,92"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.20","HOJA PUERTA TRIPLEX DE 80 CM ECONÓMICO PIZANO O SIMILAR","UND","$14.733,13","$171.327,79"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.21","HOJA PUERTA TRIPLEX DE 100 CM ECONÓMICO PIZANO O SIMILAR","UND","$14.733,13","$275.027,79"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.22","MARCO Y PUERTA MADERA PINO ENTABL. TRIPLEX 70-90 * 200 CM","UND","$117.865,08","$370.577,33"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.23","MUEBLE BAJO DE 80 CM CEDRO CAQUETA","ML","$353.595,24","$738.611,2"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.24","MUEBLE TIPO LINOS CEDRO CAQUETA","M2","$294.662,70","$595.290,37"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.25","PASA MANOS ESCALERA ABARCO","ML","$41.252,78","$75.923,67"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.26","PASA MANOS ESCALERA AMARILLO","ML","$35.359,52","$94.908"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.27","PASA MANOS ESCALERA GUAYACÁN","ML","$29.466,27","$281.801,08"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.28","PASA MANOS ESCALERA PINO","ML","$35.359,52","$82.268,5"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.29","PASA MANOS ESCALERA CEDRO CAQUETA","M2","$29.466,27","$85.960,43"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.30","PIRLAN DE MADERA CEDROS CAQUETA A= 15 CM","ML","$23.573,02","$43.605,48"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.31","PUERTA MARCO MADERA ABARCO ENTABL. TRIPLEX 4MM ECONOMICA 70 - 90 * 200 CM","UND","$117.865,08","$333.497,09"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.32","PUERTA MARCO MADERA AMARILLO ENTABL. TRIPLEX  80 - 100 * 200 CM","UND","$117.865,08","$470.189,58"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.33","PUERTA MARCO MADERA ENTABL. CEDRO  100 *  210 CM","UND","$412.527,78","$1.128.287,67"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.34","PUERTA MARCO MADERA GUAYACÁN ENTABL. TRIPLEX 80 - 100 * 200 CM","UND","$132.598,21","$1.368.014,03"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.35","VENTANERIA  EN MADERA ABARCO","M2","$73.665,67","$114.756,95"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.36","VENTANERIA  EN MADERA AMARILLO","M2","$73.665,67","$145.621,1"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.37","VENTANERIA  EN MADERA GUAYACAN","M2","$73.665,67","$358.010,2"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.38","VENTANERIA EN MADERA PINO","M2","$73.665,67","$134.281,2"
"1","EDIFICACIONES","1.14","CARPINTERÍA MADERA","1.14.39","VENTANERIA EN MADERA TIPO CEDRO CAQUETA","M2","$73.665,67","$265.010,2"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.01","CORREA 2 D=1/2"" 1 D=1/2"" CELOSIA EN 3/8"" INC. ANTICORR.","ML","$74.566,19","$91.541,51"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.02","CORREA 2 D=1/2"" 1 D=5/8"" CELOSIA EN 3/8 INC. ANTICORR.","ML","$74.566,19","$95.438,38"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.03","DIVISIONES PARA BAÑO EN ALUMINIO Y VIDRIO TEMPLADO DE 0,05 MM","M2","$27.010,75","$363.361,29"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.04","DIVISIONES PARA BAÑOS EN ALUMINIO Y ACRILICO 0.05 MM","M2","$27.010,75","$207.979,29"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.05","ESCALERA DE GATO INC. ANTICORR. TUBO D=1""","ML","$56.002,65","$200.041,2"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.06","PUERTA DE ACCESO EN ALUMINIO PERFIL  1 1/2"" X 1 1/2""","M2","$24.555,22","$303.419,88"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.07","SUMINISTRO E INSTALACIÓN MARCO EN LAMINA   A=90 CM  CAL 18  INC. ANTICORROSIVO","UND","$50.911,50","$142.509,3"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.08","SUMINISTRO E INSTALACIÓN PUERTA EN LAMINA CAL 18  INC. ANTICORROSIVO","M2","$101.823,00","$224.637,24"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.09","SUMINISTRO E INSTALACIÓN PUERTA VENTANA EN LAMINA CAL 18 INC. ANTICORR.","M2","$99.777,50","$221.233,2"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.10","SUMINISTRO E INSTALACION PUERTA Y MARCO CAL. 18  1 X 2  INCLUYE  ANTICORROSIVO","UND","$85.687,17","$421.727,62"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.11","SUMINISTRO E INSTALACIÓN REJA  BANCARIA INC. ANTICORROSIVO","M2","$55.102,12","$91.883,05"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.12","SUMINISTRO E INSTALACIÓN REJA EN LAMINA CAL. 18 INC. ANTICORROSIVO","M2","$87.744,32","$171.857,78"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.13","SUMINISTRO E INSTALACION TEMPLETES 3/8"" INC. ANTICORR.","ML","$7.366,57","$12.068,45"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.14","SUMINSITRO E INSTALACIÓN VENTANA LAMINA CAL. 18 CON VIDRIO INC. ANTICORR.","M2","$87.712,16","$221.874,28"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.15","VENTANA EN ALUMINIO  CORREDIZA","M2","$49.110,44","$224.019,25"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.16","VENTANA EN ALUMINIO  PROYECTANTE","M2","$51.565,96","$184.512,94"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.17","DIVISIÓN PARA BATERIA SANITARIA EN ACERO INOXIDABLE CALIBRE 20 REF. 304 SATINADO","M2","$27.010,75","$587.723,89"
"1","EDIFICACIONES","1.15","CARPINTERÍA METÁLICA","1.15.18","BARRA DE SEGURIDAD PARA MOVILIDAD REDUCIDA EN ACERO INOXIDABLE CALIBRE 18 D = 1 1/2"" (distancia mayor a 1 ml)","ML","$5.402,15","$193.976,68"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.01","APARATOS SANITARIOS BAJO CONSUMO CON VALVULA ANTIVANDALICA","UND","$29.466,27","$665.592,83"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.02","DUCHA MEZCLADORA BAÑERA TAYRONA O SIMILAR","UND","$8.103,23","$82.641,39"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.03","SUMINISTRO E INSTALACIÓN. LAVAMANOS AVANTI CON PEDESTAL COLOR BLANCO INC. GRIFERIA","UND","$13.505,37","$174.582,49"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.04","SUMINISTRO E INSTALACIÓN COMBO ACUACER LAVAMANOS, SANITARIO, GRIFERIA  E INCRUSTACIONES","UND","$43.217,20","$325.482,41"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.05","SUMINISTRO E INSTALACIÓN COMBO SENSACION LAVAMANOS, SANITARIO, GRIFERIA E INCRUSTACIONES","UND","$41.770,98","$345.867,38"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.06","SUMINISTRO E INSTALACIÓN DE DISPENSADOR DE JABÓN","UND","$12.277,60","$154.961,7"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.07","SUMINISTRO E INSTALACIÓN DE GABINETES PARA TOALLAS DE PAPEL PARA BAÑOS EN  ACERO INOXIDABLE","UND","$6.138,80","$253.097,91"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.08","SUMINISTRO E INSTALACIÓN DE SECADOR ELÉCTRICO PARA MANOS, AUTOMÁTICO EN ACERO INOXIDABLE TIPO POTENZA O SIMILAR","UND","$19.580,15","$804.636,33"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.09","SUMINISTRO E INSTALACIÓN DUCHA SENCILLA","UND","$8.103,23","$46.243,77"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.10","SUMINISTRO E INSTALACIÓN LAVAMANOS ACUACER BLANCO DE COLGAR INC. GRIFERIA","UND","$27.010,75","$106.236,29"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.11","SUMINISTRO E INSTALACIÓN LAVAMANOS ENSO CON PEDESTAL INC. GRIFERIA","UND","$27.010,75","$293.653,29"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.12","SUMINISTRO E INSTALACIÓN LAVAMANOS SOBREPONER ENNA COLOR BLANCO INC. GRIFERIA","UND","$27.010,75","$214.218,29"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.13","SUMINISTRO E INSTALACIÓN ORINAL MEDIANO COMPLETO. GRIF TRADICIONAL CROMO","UND","$41.770,98","$240.817,53"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.14","SUMINISTRO E INSTALACIÓN SANITARIO AVANTI PLUS BLANCO LAVAMANOS CON PEDESTAL, SANITARIO, GRIFERIA  E INCRUSTACIONES","UND","$41.770,98","$522.317,53"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.15","SUMINISTRO E INSTALACIÓN SANITARIO AQUAPRO  LAVAMANOS SEMIPEDESTAL, SANITARIO, GRIFERIA E INCRUSTACIONES O SIMILAR","UND","$41.770,98","$627.077,53"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.16","SUMINISTRO EN INSTALACIÓN DE PROTECTOR DE PAPEL HIGIÉNICO","UND","$12.277,60","$59.117,05"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.17","SUMINISTRO E INSTALACIÓN BARRA DE SEGURIDAD EN ACERO INOXIDABLE  18""  (PARA BAÑOS)","UND","$4.911,05","$125.783,22"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.18","SUMINISTRO E INSTALACIÓN BARRA DE SEGURIDAD EN ACERO INOXIDABLE  30""  (PARA BAÑOS)","UND","$4.911,05","$168.883,22"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.19","SUMINISTRO E INSTALACIÓN BARRA DE SEGURIDAD EN ACERO INOXIDABLE PLEGABLE (PARA BAÑOS)","UND","$6.138,80","$538.997,91"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.20","SUMINISTRO E INSTALACIÓN BARRA DE SEGURIDAD TIPO H EN ACERO INOXIDABLE  (PARA BAÑOS)","UND","$7.366,57","$762.562,61"
"1","EDIFICACIONES","1.16","APARATOS SANITARIOS","1.16.21","SUMINISTRO E INSTALACIÓN BARRA DE SEGURIDAD EN ACERO INOXIDABLE  12""  (PARA BAÑOS)","UND","$4.911,05","$123.583,22"
"1","EDIFICACIONES","1.17","VIDRIOS Y CERRADURAS","1.17.01","CERRADURA ALCOBA","UND","$18.416,42","$49.186"
"1","EDIFICACIONES","1.17","VIDRIOS Y CERRADURAS","1.17.02","CERRADURA BAÑO","UND","$18.416,42","$48,32"
"1","EDIFICACIONES","1.17","VIDRIOS Y CERRADURAS","1.17.03","CERRADURA ENTRADA DOBLE CILINDRO","UND","$22.099,71","$109.514,7"
"1","EDIFICACIONES","1.17","VIDRIOS Y CERRADURAS","1.17.04","ESPEJO 4 MM SIN BICEL","M2","$6.138,80","$76.044,05"
"1","EDIFICACIONES","1.17","VIDRIOS Y CERRADURAS","1.17.05","VIDRIO 4 MM","M2","$6.138,80","$40.954,66"
"1","EDIFICACIONES","1.17","VIDRIOS Y CERRADURAS","1.17.06","VIDRIO 5 MM","M2","$6.138,80","$48.168,46"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.01","ADOQUIN DE GRES","M2","$17.188,65","$62.689,75"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.02","ANDEN ADOQUIN DE GRES","M2","$24.555,22","$119.411,98"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.03","ASEO GENERAL ENTREGA","M2","$4.911,05","$5.402,16"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.04","CONCRETO ESTRIADO RAMPAS 17.5 MPa - (2500 PSI)","M2","$29.466,27","$105.619,44"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.05","CONSTRUCCION DE ANDENES E=0.10 MTS,  EN CONCRETO DE 17.5 MPa -  (2500 PSI)","M2","$2.946,56","$58.740,91"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.06","ESTUCO Y PINTURA DE FACHADAS HASTA 3 METROS","M2","$7.612,12","$10.884,9"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.07","ESTUCO Y PINTURA DE FACHADAS ALTURA MAYOR A  3 METROS","M2","$7.612,12","$15.909,9"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.08","FACHADA EN GRANIPLAS","M2","$7.857,67","$25.693,7"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.09","MURO CARA DOBLE EN ETEBOARD 10 MM","M2","$29.781,96","$143.915,08"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.10","PISO EN GRAMA INCL. TIERRA NEGRA","M2","$2.455,52","$28.516,92"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.11","PRADIZACION (PASTO)","M2","$2.455,52","$24.344,32"
"1","EDIFICACIONES","1.18","OBRAS EXTERIORES","1.18.12","SARDINEL FUNDIDO IN-SITU H=0.40 MTS - A=0.20 MTS, CONCRETO DE 2500 PSI","ML","$11.295,40","$48.340,05"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.01","CANCHA MINI FUTBOL Y/O MINIBALONCESTO INCL. MALLA. TUBO 3"" Y 2""","UND","$0,00","$1.731.000,35"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.02","CANCHA MULTIPLE TUBO AGUA NEGRA 3""  Y 2""  INCL.TABLERO ACRILICO 10 MM PARA ANCLAR AL PISO","jgo","$0,00","$4.039.614,1"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.03","CANCHA MULTIPLE TUBO AGUA NEGRA 3"" Y 2""  INCL.TABLERO ACRILICOB 10 MM CON RODACHINES Y CILINDRO PARA MOVILIZAR","jgo","$0,00","$4.009.920,02"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.04","CANCHA PARA MICROFUTBOL TUBO A.N. 3"" Y 2""","jgo","$0,00","$1.333.666,67"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.05","CANCHA PARA SOLO BALONCESTO CON RODACHINES Y CILINDRO TUBO 3"" Y 2"". INCL. TABLERO ACRILICO","jgo","$0,00","$3.847.667"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.06","CANCHA PARA SOLO BALONCESTO DE ANCLAR AL PISO TUBO 3"" Y 2"". INCLU TABLERO ACRILICO","jgo","$0,00","$3.441.083,33"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.07","DEMARCACION CON PINTURA TIPO TRAFICO E=0.08 M","ML","$3.683,28","$5.614,24"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.08","PORTERÍA (JUEGO CANCHAS FÚTBOL)","jg","$0,00","$7.090.310,56"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.09","TABLERO PARA BALONCESTO EN ACRILICO 10 MM","UND","$0,00","$360,1"
"1","EDIFICACIONES","1.19","INSTALACIONES DEPORTIVAS","1.19.10","TUBO SOPORTE MALLA","UND","$24.555,22","$95.932,25"
"1","EDIFICACIONES","1.2","OTROS","1.20.01","ACABADO MESON PARA BAÑOS Y COCINA EN ACERO INOXIDABLE","ML","$55.427,71","$602.136,98"
"1","EDIFICACIONES","1.2","OTROS","1.20.02","ACABADO MESON PARA BAÑOS Y COCINA EN FIBRA DE VIDRIO 60 CMS","ML","$55.427,71","$362.888,42"
"1","EDIFICACIONES","1.2","OTROS","1.20.03","ACABADO MESON PARA BAÑOS Y COCINA EN GRANITO PULIDO","M2","$125.606,27","$241.140,26"
"1","EDIFICACIONES","1.2","OTROS","1.20.04","ACABADO MESON PARA BAÑOS Y COCINA EN MARMOL","M2","$43.670,32","$144.161,36"
"1","EDIFICACIONES","1.2","OTROS","1.20.05","BORDE CONTENEDOR DE RAICES A-70","ML","$24.555,22","$61.411,56"
"1","EDIFICACIONES","1.2","OTROS","1.20.06","BORDILLO EN ADOQUIN HILADA PARADA TIPO TOLETE PERFORADO (0-25 CONFINADO) PREFABRICADO, REFORZADO. INCLUYE EXCAVACION, RETIRO DE SOBRANTES, CONCRETO POBRE, RELLENO CON GROUTING Y REFUERZO.","ML","$47.421,95","$82.019,89"
"1","EDIFICACIONES","1.2","OTROS","1.20.07","CERCA DE ALAMBRE DE PUAS CON POSTES DE MADERA INMUNIZADA D= 9 - 10 CM  H=1.50 M  5 LINEAS. DISTANCIA ENTRE POSTES 2 M","ML","$17.188,65","$31.266,08"
"1","EDIFICACIONES","1.2","OTROS","1.20.08","CERRAMIENTO EN MALLA ESLABONADA CAL 10 MM (INCLUYE TUBO AGUA NEGRA DE 2""  Y ANGULO 1""X1""X3/16"") H=2.1","M2","$36.832,82","$105.980,11"
"1","EDIFICACIONES","1.2","OTROS","1.20.09","CERRAMIENTO MALLA ESLABONADA C. 10 INC. ANGULO","M2","$75.466,72","$152.574,21"
"1","EDIFICACIONES","1.2","OTROS","1.20.10","SUMINISTRO E INSTALACION DE CANECA EN MALLA METALICA M-120, INCLUYE ESTRUCTURA DE APOYO Y ANCLAJE","UND","$28.889,60","$471.963,31"
"1","EDIFICACIONES","1.2","OTROS","1.20.11","SUMINISTRO E INSTALACION TUBO AGUA NEGRA TIPO PESADO D=2""","ML","$5.893,25","$25.242,09"
"1","EDIFICACIONES","1.2","OTROS","1.20.12","SUMINISTRO E INSTALACIÓN SEÑAL PLACA CON TEXTO EN SISTEMA BRAILLE Y/O PICTOGRAMA EN ALTO RELIEVE ACRÍLICO 30*15 CM INCLUYE TUBO METÁLICO GUÍA DE MANO A SEÑAL SEGÚN NTC 4596","UND","$13.053,42","$69.015,26"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.01","ACOM. TELÉFONOS INCRUSTADA 3 TUBO PVC","ML","$21.608,00","$64.221,3"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.02","ACOMETIDA TELÉFONOS SUSPENDIDA 3 TUBO PVC","ML","$13.505,00","$93.204,79"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.03","CABLE TELÉFONOS 10 PARES","ML","$4.051,50","$9.407,55"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.04","CABLE TELÉFONOS 2 PARES","ML","$810,30","$1.732,2"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.05","CABLE TELÉFONOS 20 PARES","ML","$4.051,50","$13.134"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.06","CABLE TELÉFONOS 40 PARES","ML","$4.861,80","$20.931"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.07","INTERCONEXIÓN ENTRE STRIP","ML","$108.040,00","$152.295,7"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.08","SALIDA TELÉFONO 2 PARES, TUBO EMT","UND","$86.432,00","$209.733"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.09","SALIDA TELÉFONO 2 PARES, TUBO PVC","UND","$86.432,00","$145.240,59"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.10","SALIDA TELÉFONO TUBO EMT","UND","$81.030,00","$183.048,07"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.11","SALIDA TELÉFONO, TUBO PVC","UND","$86.432,00","$122.132,07"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.12","STRIP TELÉFONOS 10 PARES","UND","$108.040,00","$280.978,29"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.13","STRIP TELÉFONOS 20 PARES","UND","$216.080,00","$332.185,29"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.14","TELÉFONO - CITÓFONO ECONÓMICA","UND","$66.716,53","$91.810,53"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.15","TOMA TELEF. A/CANA DOBLE L/NEX CLÁSICA","UND","$3.241,20","$10.898,2"
"1","EDIFICACIONES","1.21","SISTEMA TELÉFONICO","1.21.16","TOMA TELEF. AMERICANA L/NEX CLÁSICA","UND","$2.701,00","$10.358"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.01","BANDEJA TIPO ESCAL.30 X 80","ML","$14.315,30","$132.969"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.02","CABLE AWG/THW","ML","$2.701,00","$12.151"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.03","CABLE UTP CAT 5 TENDIDO","ML","$1.620,60","$3.554,6"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.04","CAJA INSPECCIÓN A.P. CS-274 CODENSA","UND","$129.651,60","$460.385,91"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.05","CANALETA DLP 60 X 16 MM 3 DIVISIONES","ML","$8.103,00","$66.919,03"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.06","CANALETA DLP 75X20 MM 3 DIVISIONES","ML","$8.103,00","$95.007,72"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.07","CANALETA METÁLICA 10 X 4","ML","$27.010,00","$69.052,58"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.08","CANALETA PLÁSTICA 10 X 4","ML","$14.585,81","$132.036,81"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.09","CORAZA METÁLICA 3","ML","$15.125,60","$95.602,13"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.10","CORTACIRCUITOS ENCHU.TRIP 20A","UND","$2.585,22","$119.945,55"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.11","CUARTOS DE CONTROL","UND","$135.050,00","$729.806,5"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.12","DUCTO DLP 100 X 34 MM","ML","$9.453,50","$123.068,28"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.13","DUCTO DLP 60 X 40 MM","ML","$9.453,50","$67.886,96"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.14","DUCTOS VERTICALES 30 X 8","ML","$15.125,60","$131.525,76"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.15","GABINETE RACK CERRADO","UND","$135.050,00","$950.826,31"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.16","LINE CORD 1 M","UND","$810,30","$19.015,2"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.17","MARCO PLANO 6 MODULOS","UND","$8.103,00","$252.059"
"1","EDIFICACIONES","1.22","CABLEADO ESTRCTURADO","1.22.18","MARCO+BASE+ACOPLE 3 MÓDULOS SALIDA","UND","$8.103,00","$460.966"
